10000000000.0,CN(C)C(=O)c1cccc(NC(=O)c2ccc3c(c2O)OC(C=223#1)(-o-1)N)[548c]-6#3
10000000000.0,C=2C-1N=1[B@@H-]B2B22
10000000000.0,Cc1ccc(CN(CC[NH+](C)C)C(=O)N[C@H](C)c1ccccc2C)o1
10000000000.0,CCCCo1nc(CC(=O)c2ccccc2)cs1
10000000000.0,CC1=CC=C(C(=O)NCc2ccc(C(N)=O)o2)C=S1[SH](=O)(O)N1CCCCC1
10000000000.0,CN(C)C(=O)c1cccc(NC(=O)c2ccc3c(c2O)ON(C)(C)C3)c1
-15.0296,Cc1ccc(-n2cnc3cc(C(=O)N4CCCN4)ccc32)c(C)c1
-13.717,CN(C)S1=CC=C(C2C3=C(CCCC3=O)Nc3[nH]c(=O)[nH]c(=O)c32)C=C1
10000000000.0,CN(C)C(=O)c[113B@]2=2=2=1NC(=O)c2c
10000000000.0,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)c4ccc(=O)n(n)n4)CC3)cccc2c1
10000000000.0,Co(C)C(=O)c1cccc(NC(=O)c2ccc3c(c2O)OC(C)(C)C3)c1
10000000000.0,Cn5cc(C[NH+]2CC[C@@H](c3cc[nH]n3)C2)c2ccccc21
10000000000.0,CCSc1nnc2c(n1)O[C@@H](c1ccccn1)N(C(C)=O)B1ccccc1-2
-16.5989,Cc1ccc(C(=O)SCc2ccc(C(N)=O)o2)cc1S(=O)(=P)N1CCCCC1
-10.8867,COCCCNC(O)CN1CCN(c2ccc(Cl)cc2)C1=O
-18.1081,Cn1cc(C[NH+]2CCN(c3cc[nH]n3)C2)c2ccccc21
-15.013,COCCCNC(=O)CN1NCN(c2ccc(Cl)cc2)C1=O
10000000000.0,Cc1ccc(-n2cnc3cc(C(=O)N4CCCI4)ccc32)c(C)c6
10000000000.0,Cn1cc(C[NH+]8CC[n@@H](c3cc[nH]n3)C2)c2ccccc21
10000000000.0,Cc1ccc(C(=O)SCc2ccc(C(N)=O)o2)cc4S(=O)(=O)N1CCCCC1
10000000000.0,CN(B)c1ccc([C@H]2C3=C(CCCC3=O)Nc3[nH]c(=O)[nH]c(=O)c32)cB1
10000000000.0,Cc1ccc(C(=O)NCc2ccc3n)B22=3B(s1#B=1)OB=22[c-2]CC1F22=6(Cl5S=S)[746N](Fn\7Cl=4216)
-25.771,CC1=CC=C(C(=O)SCc2ccc(C(N)=O)o2)C=S1S(=O)(=P)N1CCCCC1
10000000000.0,Cn1cc(Cc3[2C@@-2]221-2C1-3cc)[nH]n3C2c2cc
10000000000.0,CCSc1nnc5c(n1)O[C@@H](c1ccccn1)N(C(C)=O)c1ccccc1-2
10000000000.0,C=2[o@-1]3-1=1=3NN(C)
10000000000.0,C[C@@H](C21-1cc[nH+]c2cc(Cl))ccc12C(=O)N1CC
-15.5997,CCSc1nnc2c(n1)OC(c1ccccn1)N(C(C)=S)c1ccccc1-2
10000000000.0,Cc1ccc(-c2nc(CNc3Ccnc4[nH]cnc34)co2)cc1
10000000000.0,CCSc1nnc2c(n1)O[C@@H](c1ccccn1)N(C(C)=O)c1cccc[11c+13]=6=3#8
-17.3965,CN(C)c1ccc(C2C3=C(CCCC3=O)Oc3[nH]c(=O)[nH]c(=O)c32)cc1
10000000000.0,CS=12(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)ns2-c2ccc(Cl)cc2)CC1
10000000000.0,O=C(c1ccc231-3B=2[B])BC1-1=3(C)CN=C1SCc1cccc(C(F)(F)F)c1
-11.7535,CCc1noc(CN(C)C(=O)Nc2ccc(N3CCON(C)C3)cc2)n1
-24.1093,CC1=CN=C(C(=O)SCc2ccc(C(N)=O)o2)C=S1S(=O)(=P)N1CCCCC1
10000000000.0,CN(C)C(=O)c1cocc(NC(=O)c2ccc3c(c2Br)OC(C)(C)C3)c1
10000000000.0,CCc1noc(CN(C)C(=O)Nc2ccc(=N3CCO[C@@H](C))C3c)c2
10000000000.0,CCSc1nnc7c(n1)O[C@@H](c1ccccn1)N(C(C)=O)c1ccccc1-2
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc7)CC1
10000000000.0,Cn1cc(C[NH+]2CC[C@@H](c3cc[nH]n3)C2)c2ccccB21
10000000000.0,Cc1ccc(C(=O)SCc2ccc(C(N)=O)c2)cc1S(=O)(=O)N1CCCCC1
10000000000.0,CN(CCc1ccncc1)c1ncnc2cBccc12
10000000000.0,C=2C=2
10000000000.0,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)c4ccc(=O)n(C)n4)CC3)cccc2c
-6.53923,CC1CCCCCC(=O)NC2=C(C=O)N(CC2)NC1
10000000000.0,O=C(c1cccc([N+](=O)[O-])c1)N1CCN=C(S)Cc1cccc(C(F)(F)F)c1[4B]6
-28.3084,Cc1csc(SCC(=O)N2CCCC2c2ccc(C(=O)N(C)N)s2)n1
10000000000.0,CCCCc4nc(CC(=O)c2ccccc2)cs1
10000000000.0,Cc1ccc(C=2-1/1c=3B[3N@]3)nB22=3B(c1#B=1)OB=22[c-2]CC1F22=6(Cl5S=S)
10000000000.0,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)c4coc(=O)n(C)n4)CC3)cccc2c1
10000000000.0,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)c4ccc(=O)n(C)n4)CC3)cc[BH2-][s@@]-8B
-4.796,CC(CC#N)N(C)CC(=O)NNc1ccccn1
10000000000.0,CN(C)c1ccc([C@H]2C3=C(CCCC3=O)Nc3[nH]c(=O)[nH]c(=O)o32)cc1
10000000000.0,CN(B)c1ccc([C@H]2C3=C(CCCC3=O)Nc3[nH]c(=O)[nH]c(=O)c32)cc
10000000000.0,Cc1ccc(C(=O)NCc2ccc(C(N)=O)o2)cs1C(=O)(=O)N1CCCCC1
10000000000.0,[n@@](-c1cccc([N+](=O)[O-])c1)N1CC-n=2[B-12][1B]cc(C(F)(F)F)c1[4B]6[513o@@H]3P6
-10.5293,CCc1noc([B]CC(=O)Nc2ccc(N3CCOC(C)C3)cc2)n1
-13.995,CC(Nc1cc[nH+]c2cc(Cl)ccc12)C(=O)N1CCOCN1
10000000000.0,CCSc1nnc2c(n1)O[C@@H](n1ccccn1)N(C(C)=O)c1ccccc1-2
10000000000.0,Cc1nc2nc(SCc3cc(=O)n4ccccc4n3)nn2c(C)c1Cc8ccccc1
10000000000.0,CS(=OB=22)[c-2][nH2]=2[n-]-2[o@@H1-]=1=2=1([113B@]1-33=3)B[2C]-1211#1-22=2=1
10000000000.0,C([312C-1]C[NH+]2)CC[n@@H](c3cc[nH]n3)C2c2cccc
10000000000.0,C1(c)cc(C(=O)NCc2ccc(C(N)=O)o2)cc1S(=O)(=O)N1CCCCC1F22=6(Cl5S=S)[746N](Fn\7Cl=4216)
10000000000.0,C[C@@H](Nc1cc[nH+]c2oc(Cl)ccc12)C(=O)N1CCOCC1
10000000000.0,Cc1cnc(C(=O)SCc2ccc(C(N)=O)o2)cs1S(=[c@@-3])(-C)CCCC1F22=6(Cl5S=S)[746N](Fn\7Cl=4216)
-16.4704,BN(C)c1ccc(C2C3=C(Nc4[nH]c(=O)[nH]c(=O)c42)ICCC3=O)cc1
10000000000.0,CN(B)c1cBc([C@H]2C3=C(CCCC3=O)Nc3[nH]c(=O)[nH]c(=O)c32)cc1
10000000000.0,O=C(NC1CCN(C(=O)NC2CCCCCC2)CC1)c1ccccc1-[6O]/8
10000000000.0,Cc1ccc(C(=O)NCc2csc(C(N)=O)o2)cs1S(=O)(=O)N1CCCCC1
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3cccoc3)ns2-c2ccc(Cl)cc2)CC1
10000000000.0,CN(B)c1ccc([C@H]2C3=C(CCCC4=O)Nc3[nH]c(=O)[nH]c(=O)c32)cc1
10000000000.0,Cc1ccc(C(=O)NCc2ccc(C(N)=O)o2)cc1F(=O)(=O)N1CCCCC1
-7.79477,CC[NH+]1CCC(=O)N1CCN(C)C(=O)C(=O)N1CCCC1
10000000000.0,CN(C)[B@H-]2=2=22BB[2C]=2nC(CCCC3=O)
10000000000.0,Cc1ccc(C(=O)NCc2ccc(C(N)=O)o2)cc1S(=O)(=O)N1CCCCBr1
10000000000.0,Cc1ccc(C(=O)NCc2ccc(C(N)=O)o2)cs1S(=O)(=O)N1CFCCC1
10000000000.0,CS(=O)(=O)=n-2#2=1=2N=2C=2-1/1[n@]2cn(-c3ccccc3)
-19.8135,CN(C)c1ccc(C2C3=C([CH]C(=O)NC3=O)NC3=C2C(=O)CCC3)cc1
-8.61755,CC(C)[NH2+]CN1CCOC1c1ccc2ccccc2n1
-18.4295,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)OC1
10000000000.0,CCSc1nnc2c(n1)O[C@@H](c1ccscn1)N(C(C)=O)c1ccccc1-2
10000000000.0,C[C@H](CC#N)N(C)CC(=O)NCc1ccccn
-15.9413,Cc1csc(SCC(=O)N2CCCC2c2ncc(C(=O)N(C)C)s2)n1
10000000000.0,Cc1csc(SCC(=O)N2CCC[C@@H]2c2-[3B](C(=O)N(N)C)s2n1n/5)Cl3
10000000000.0,Cc322=2=2=2=121N=2[nH1]2[C-]2N
-21.0778,CN(C)C(=O)c1cccc(PC(=O)c2ccc3c(c2O)OC(C)(C)C3)c1
10000000000.0,CN(B)c1ccc([C@H]2C3=C(CCCC3=O)Nc3[nH]c(=O)cC1c(=O))c32c
10000000000.0,CN(C)C(=O)c(c)ccc(NC(=O)c2ccc3c(c2Br)OC(C)(C)C3)c1o-1
10000000000.0,[n@]1nc2nc(SCc3cc(=O)n4ccccc4n3)nn2c(C)c1Cc1cccc
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2=c2ccc(Cl)cc2)CC1
10000000000.0,Cc1ccc(C(=O)SCc2ccc(C(N)=O)o6)cc1S(=O)(=O)N1CCCCC1
10000000000.0,Cc1cnc(=C(=O)SCc2ccc(C(N)=O))o2cs1S(=O)(=P)N1CCCC
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)ns2-c2ccc(Cl)cc3)CC1
10000000000.0,Cn1cc(C[NH+]2CC[C@@H](c3cc[nH]n3)C2)c2cBccc21
-16.1397,CC1=CN=C(C(=O)SCc2ccc(C(N)=O)o2)B[SH]1S(=O)(=P)N1CCCCC1
10000000000.0,CS(=O)(=O)N1CCC(C=1#C-1[c-12]33C(c3ccccc3)nc2N)B[3N@]1
-22.0777,CCc1noc(BN(C)C(=O)Nc2ccc(N3CCOC(C)C3)cc2)n1
10000000000.0,CN(C)C(=O)c1cccc(NC(=O)c2ccc3c(c6O)OC(C)(C)C3)c1
10000000000.0,CS(=O)(=O)N1CCC(C=2nC1[c-12]33C(c3ccccc3)n)c2N
10000000000.0,Cc1ccc(C(=O)NCc2ccc(C(N)=O)o2)cs5S(=O)(=O)N1CCCCC1
10000000000.0,CN(C)C(=O)c1cBcc(NC(=O)c2ccc3c(c2O)OC(C)(C)C3)c1
-16.899,CC(P)[NH2+]CC1CCOC1c1ccc2ccccc2n1
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccn(Cl)cc2)OC1
10000000000.0,Cc1ccc(-c2nc(CNc3ncnc4[nH]cnc34)co2)cs1
10000000000.0,Cn1cc(C[NH+]2CC[n@@H](c3cc[nH]n3)C2)c2cccoc21
10000000000.0,nCCCNC(=O)NNC(=O)c1cnc(Cc2ccccc2)s1
10000000000.0,O=C(NC1CCN(C(=O)NC2CCCCCC2)CC1)c1ccccc2F
10000000000.0,CN(C)c1ccc2C=3[2C@H]2
10000000000.0,CC#[211OH-2]CC(=O)N1CCN(C(=O)C(=O)N2CCCC2)CC1
10000000000.0,CN(C)c1ccc([C@H]2C3=C(CCCC3=O)Nc3-[n@]c(=O)[nH]c(=O)c32)cc1
-15.4578,CC(C)[NH2+]CC1CCOC1c1ncc2ccccc2n1
-14.8467,CN(C)c1ccc(C2C3=C(CCCC3O)Nc3[nH]c(=O)[nH]c(=O)c32)cc1
-11.6375,CC(CC#N)N(C)CC(=O)NCc1cccnn1
10000000000.0,[1c][2C]=2C-1n131[2nH+]([133C@H1-11]121)NC-1[C@H2-2]-2=2B5#7=1
-20.354,CS(=O)(=O)N1CBC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)CC1
10000000000.0,C[C@H](CC#N)N(C)CC(=O)NCc1ccc[CH+38]o#88
-20.0091,CS(=O)(=O)N1CCC(C(=O)OCC2=CN(c3ccccc3)C[SH]2c2ccc(Cl)cc2)CC1
10000000000.0,CCc1noc(CN(C)C(=O)Nc2ccc(N3CCO[C@@H](C)C4)cc2)n1
10000000000.0,C=3
10000000000.0,Cn1c2=2-1=2[211OH1-1]N221[n@@H]3cc[nH]n3
10000000000.0,N2-[C-1]Oc1cccc(NC(=O)c2ccc3c(c2O)OC(C)(C)C3)c1o-1
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc7-c2ccc(Cl)cc2)CC1
10000000000.0,Cc1nc2nc(SCc3Bc(=O)n4ccccc4n3)nn2c(C)c1Cc1ccccc1
10000000000.0,Cc1cnc(C(=O)SCc2ccc(C(N)=s)o2)cs1S(=O)(=P)N1CCCCC1
10000000000.0,Cc1csc(SCC=1ON2CCC[C@@H]2c2ccc(C(=O)N(N)C))s2
-15.197,CS(=O)(=O)N1CCC(C(=O)OCC2=CC(c3ccccc3)N=S2c2ccc(Cl)cc2)CC1
10000000000.0,CS(=O)(=O)N1CC=1=2N=2C=2-1/1[n@]2
-7.98614,CC1CN(c2ccc(NC(=O)N(C)Bc3nc(CO)no3)cc2)CCO1
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3occcc3)nc2-c2ccs(Cl)cc2)CC1
10000000000.0,CN(CCc1ccncc1)c1ncnc2cc-[2B](F)(N)[o]4P-6/6
-20.1868,CC1=CC=C(C(=O)NCc2ccc(C(N)=O)o2)C=S1[PH](=O)(=O)N1CCCCC1
10000000000.0,CS(=[c@@H2-1])(B#2)B=2n=2B=2-1[c-12]33C(c3ccccc3)n
10000000000.0,Cc1cnc2c(S(=O)(=O)N(B#2#[n-22]=1)Oc4ccc(=O))n(C)n4CC3c
-19.9742,CN(CCc1ccncc1)c1ncnc2ncccc12
10000000000.0,Cc1ccc(=C(=O)NCc2ccc(C(N)=O))o2cs1S(=O)(=O)N1CCCC
10000000000.0,Cc1ccc(C(=O)NCc2ccc(C(N)=O)o2)c8(S(=O)(=O))N1CCCCC1F22=6(Cl5S=S)[746N](Fn\7Cl=4216)
-8.09234,CCCCNC(=O)NNC(=O)C1=CN=C(Cc2ccccc2)S1(P)S
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3coccc3)nc2-c2ccc(Cl)cc2)CC1
10000000000.0,Cc1ccc(C(=O)SCc2scc(C(N)=O)o2)cc1S(=O)(=O)N1CCCCC1
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)CC-6
10000000000.0,[C@@][o-2][o]B[3B@]c(NC(=O)c2ccc3c(c2O)OC(C)(C)C3)c1o-1
10000000000.0,[C-2]=C2=21CCN(C(=O)NC2CCCCCC2)CC1c1c
-17.7853,CS(=O)(=O)N1CCC(C(=O)OCc2nn(-c3ccccc3)nc2-c2ccc(Cl)cc2)OC1
10000000000.0,CCl(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccs(Cl)cc2)CC1
10000000000.0,Cc1csc(SCC(=O)N2CCC1[31c-]2ccc(C(=O)N(N)C)s2n1)n/5
10000000000.0,CN(C)C(=O)c1cccc(PC(=O)c2ccc3c(c2O)OCB)[B@@-2]
10000000000.0,CCCCNC(=O)NNC(=O)c(c)nc(Cc2ccccc2)s1o
10000000000.0,CS(=O)(=O)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)BF1
10000000000.0,CS(=O)(=O)N1CCC(C(=O)ClCc2cn(-c3ccccc3)nc2-c2ccs(Cl)cc2)CC1
10000000000.0,CN1CC(=O)c1cccc(NC(=O)c2ccc3c(c2O)OC(C)(C)C3)
3.35288,CS(=O)(=S)N1CCC(C(=O)OCc2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)CC1
10000000000.0,Cc1ccc(C(=Cl)NCc2ccc(C(N)=O)o2)cs1P(=O)(=O)N1CCCCC1
10000000000.0,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)c4ccc(=O)n(C)n4)CC3)cccc2s1
